harga,kota,kecamatan,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi
550000000.0,Bekasi,Babelan,60.0,36.0,2.0,1.0
2200000000.0,Bekasi,Kemang Pratama,162.0,230.0,4.0,4.0
1950000000.0,Bekasi,Kemang Pratama,220.0,200.0,4.0,2.0
1960000000.0,Bekasi,Kemang Pratama,90.0,85.0,3.0,2.0
1150000000.0,Bekasi,Kemang Pratama,90.0,150.0,4.0,2.0
1800000000.0,Bekasi,Kemang Pratama,120.0,84.0,2.0,3.0
1400000000.0,Bekasi,Kemang Pratama,130.0,150.0,3.0,2.0
1400000000.0,Bekasi,Kemang Pratama,130.0,150.0,3.0,2.0
1250000000.0,Bekasi,Kemang Pratama,90.0,81.0,3.0,2.0
3250000000.0,Bekasi,Kemang Pratama,255.0,280.0,5.0,3.0
6750000000.0,Bekasi,Kemang Pratama,337.0,550.0,5.0,4.0
5000000000.0,Bekasi,Kemang Pratama,343.0,400.0,5.0,5.0
850000000.0,Bekasi,Kemang Pratama,90.0,110.0,2.0,1.0
1850000000.0,Bekasi,Kemang Pratama,215.0,135.0,3.0,2.0
1080000000.0,Bekasi,Jatiraden,105.0,90.0,2.0,2.0
1200000000.0,Bekasi,Bekasi Timur,165.0,90.0,3.0,2.0
390000000.0,Bekasi,Bekasi Timur,73.0,36.0,2.0,1.0
2750000000.0,Bekasi,Bekasi Timur,225.0,211.0,6.0,4.0
2750000000.0,Bekasi,Bekasi Timur,160.0,128.0,4.0,4.0
590000000.0,Bekasi,Bekasi Timur,153.0,150.0,3.0,2.0
990000000.0,Bekasi,Bekasi Timur,220.0,123.0,3.0,2.0
2000000000.0,Bekasi,Bekasi Timur,216.0,96.0,2.0,1.0
635000000.0,Bekasi,Bekasi Timur,55.0,86.0,2.0,1.0
475000000.0,Bekasi,Bekasi Timur,78.0,41.0,2.0,1.0
525000000.0,Bekasi,Bekasi Timur,60.0,80.0,3.0,2.0
525000000.0,Bekasi,Bekasi Timur,60.0,80.0,3.0,2.0
1100000000.0,Bekasi,Bekasi Timur,65.0,90.0,3.0,2.0
2000000000.0,Bekasi,Bekasi Timur,216.0,100.0,2.0,1.0
764000000.0,Bekasi,Bekasi Timur,78.0,83.0,3.0,3.0
764000000.0,Bekasi,Bekasi Timur,78.0,83.0,3.0,3.0
920000000.0,Bekasi,Jatiwaringin,113.0,85.0,4.0,3.0
774000000.0,Bekasi,Jatiwaringin,70.0,70.0,3.0,2.0
1700000000.0,Bekasi,Jatiwaringin,125.0,160.0,3.0,2.0
2800000000.0,Bekasi,Jatiwaringin,209.0,300.0,4.0,4.0
2800000000.0,Bekasi,Jatiwaringin,209.0,300.0,6.0,5.0
6000000000.0,Bekasi,Jatiwaringin,500.0,450.0,6.0,4.0
1700000000.0,Bekasi,Jatiwaringin,102.0,150.0,3.0,2.0
2800000000.0,Bekasi,Jatiwaringin,209.0,300.0,6.0,5.0
1250000000.0,Bekasi,Jatiwaringin,98.0,80.0,2.0,2.0
2850000000.0,Bekasi,Jatiwaringin,181.0,180.0,3.0,3.0
4150000000.000001,Bekasi,Jatiwaringin,487.0,650.0,11.0,4.0
1800000000.0,Bekasi,Jatiwaringin,90.0,135.0,3.0,3.0
1000000000.0,Bekasi,Tarumajaya,90.0,70.0,2.0,2.0
800000000.0,Bekasi,Tarumajaya,90.0,54.0,2.0,1.0
895000000.0,Bekasi,Tarumajaya,120.0,120.0,3.0,1.0
450000000.0,Bekasi,Tarumajaya,60.0,60.0,1.0,1.0
1500000000.0,Bekasi,Tarumajaya,120.0,88.0,3.0,2.0
590000000.0,Bekasi,Tarumajaya,90.0,54.0,2.0,1.0
590000000.0,Bekasi,Tarumajaya,90.0,54.0,2.0,1.0
1500000000.0,Bekasi,Tarumajaya,120.0,88.0,2.0,1.0
1250000000.0,Bekasi,Tarumajaya,105.0,130.0,3.0,2.0
1250000000.0,Bekasi,Tarumajaya,105.0,130.0,3.0,2.0
970000000.0,Bekasi,Tarumajaya,56.0,63.0,3.0,2.0
779000000.0,Bekasi,Tarumajaya,53.0,63.0,3.0,2.0
550000000.0,Bekasi,Tarumajaya,90.0,54.0,2.0,1.0
550000000.0,Bekasi,Tarumajaya,90.0,54.0,2.0,1.0
375000000.0,Bekasi,Tarumajaya,72.0,60.0,2.0,1.0
550000000.0,Bekasi,Tarumajaya,75.0,35.0,2.0,1.0
455000000.0,Bekasi,Tarumajaya,72.0,45.0,2.0,1.0
900000000.0,Bekasi,Tarumajaya,120.0,90.0,2.0,1.0
967000000.0,Bekasi,Cikarang Selatan,82.0,68.0,3.0,3.0
1500000000.0,Bekasi,Cikarang Selatan,240.0,150.0,5.0,2.0
2300000000.0,Bekasi,Cikarang Selatan,200.0,180.0,5.0,4.0
390000000.0,Bekasi,Cikarang Selatan,60.0,30.0,2.0,1.0
409000000.0,Bekasi,Cikarang Selatan,60.0,40.0,2.0,1.0
168000000.0,Bekasi,Cikarang Selatan,60.0,30.0,2.0,1.0
300000000.0,Bekasi,Kebalen,60.0,36.0,2.0,1.0
1650000000.0,Bekasi,Kayuringin Jaya,123.0,100.0,4.0,1.0
450000000.0,Bekasi,Kayuringin Jaya,120.0,100.0,3.0,2.0
900000000.0,Bekasi,Kayuringin Jaya,150.0,100.0,3.0,2.0
750000000.0,Bekasi,Bintara,50.0,100.0,3.0,2.0
1050000000.0,Bekasi,Bintara,72.0,90.0,3.0,2.0
2500000000.0,Bekasi,Bintara,194.0,200.0,3.0,2.0
300000000.0,Bekasi,Bintara,52.0,45.0,2.0,1.0
795000000.0,Bekasi,Bintara,90.0,150.0,4.0,2.0
1000000000.0,Bekasi,Bintara,72.0,108.0,3.0,2.0
1900000000.0,Bekasi,Bintara,136.0,66.0,3.0,2.0
1180000000.0,Bekasi,Jatirangga,84.0,77.0,3.0,3.0
1430000000.0,Bekasi,Jatirangga,105.0,95.0,4.0,3.0
1180000000.0,Bekasi,Jatirangga,84.0,77.0,3.0,2.0
400000000.0,Bekasi,Cikarang,60.0,38.0,2.0,1.0
1470000000.0,Bekasi,Cikarang,84.0,62.0,2.0,2.0
440000000.0,Bekasi,Cikarang,78.0,54.0,2.0,2.0
324000000.0,Bekasi,Cikarang,72.0,36.0,2.0,1.0
764000000.0,Bekasi,Cikarang,78.0,83.0,3.0,3.0
764000000.0,Bekasi,Cikarang,78.0,83.0,3.0,3.0
764000000.0,Bekasi,Cikarang,78.0,83.0,3.0,3.0
1900000000.0,Bekasi,Jati Mekar,150.0,195.0,3.0,3.0
650000000.0,Bekasi,Jati Mekar,50.0,68.0,2.0,2.0
1450000000.0,Bekasi,Jati Mekar,158.0,272.0,4.0,3.0
650000000.0,Bekasi,Jati Mekar,50.0,68.0,2.0,2.0
925000000.0,Bekasi,Jati Mekar,108.0,80.0,3.0,2.0
950000000.0,Bekasi,Duta Harapan,66.0,87.0,3.0,2.0
1300000000.0,Bekasi,Duta Harapan,95.0,150.0,4.0,2.0
1350000000.0,Bekasi,Duta Harapan,95.0,150.0,4.0,2.0
490000000.0,Bekasi,Jati Sari,66.0,30.0,2.0,1.0
650000000.0,Bekasi,Pejuang,120.0,100.0,3.0,2.0
770000000.0,Bekasi,Pejuang,91.0,60.0,2.0,1.0
720000000.0,Bekasi,Pejuang,100.0,85.0,2.0,1.0
875000000.0,Bekasi,Pejuang,66.0,100.0,3.0,2.0
875000000.0,Bekasi,Pejuang,66.0,100.0,3.0,2.0
875000000.0,Bekasi,Pejuang,66.0,100.0,3.0,2.0
1490000000.0,Bekasi,Galaxy,72.0,135.0,3.0,2.0
2750000000.0,Bekasi,Galaxy,168.0,250.0,4.0,3.0
1900000000.0,Bekasi,Galaxy,72.0,110.0,3.0,2.0
1900000000.0,Bekasi,Galaxy,72.0,110.0,3.0,2.0
2500000000.0,Bekasi,Galaxy,200.0,400.0,3.0,4.0
1590000000.0,Bekasi,Galaxy,150.0,165.0,5.0,3.0
3100000000.0,Bekasi,Galaxy,179.0,250.0,5.0,3.0
700000000.0,Bekasi,Galaxy,78.0,55.0,4.0,2.0
2000000000.0,Bekasi,Galaxy,90.0,105.0,3.0,3.0
2700000000.0,Bekasi,Galaxy,126.0,165.0,6.0,4.0
420000000.0,Bekasi,Tanah Tinggi,60.0,36.0,2.0,1.0
1200000000.0,Bekasi,Jaka Sampurna,107.0,90.0,3.0,1.0
2300000000.0,Bekasi,Jaka Sampurna,200.0,143.0,3.0,2.0
1950000000.0,Bekasi,Bekasi Barat,164.0,156.0,7.0,2.0
2000000000.0,Bekasi,Bekasi Barat,105.0,110.0,2.0,2.0
764000000.0,Bekasi,Bekasi Barat,78.0,83.0,3.0,3.0
764000000.0,Bekasi,Bekasi Barat,78.0,83.0,3.0,3.0
1400000000.0,Bekasi,Bekasi Barat,194.0,90.0,3.0,2.0
385000000.0,Bekasi,Bekasi Barat,72.0,45.0,2.0,2.0
950000000.0,Bekasi,Bekasi Barat,90.0,100.0,3.0,2.0
345000000.0,Bekasi,Tambun Utara,60.0,38.0,3.0,1.0
250000000.0,Bekasi,Tambun Utara,60.0,50.0,2.0,1.0
481000000.0,Bekasi,Tambun Utara,72.0,36.0,2.0,1.0
555000000.0,Bekasi,Tambun Utara,27.0,72.0,2.0,1.0
375000000.0,Bekasi,Tambun Utara,70.0,40.0,2.0,1.0
723000000.0,Bekasi,Kaliabang,80.0,121.0,3.0,2.0
495000000.0,Bekasi,Kaliabang,120.0,80.0,2.0,1.0
850000000.0,Bekasi,Mustikasari,60.0,53.0,3.0,2.0
400000000.0,Bekasi,Mustikasari,77.0,42.0,2.0,1.0
777000000.0,Bekasi,Cimuning,84.0,58.0,2.0,1.0
625000000.0,Bekasi,Cimuning,72.0,48.0,2.0,1.0
6000000000.0,Bekasi,Caman,1070.0,720.0,5.0,4.0
1000000000.0,Bekasi,Caman,72.0,90.0,3.0,2.0
1400000000.0,Bekasi,Cikunir,144.0,133.0,4.0,4.0
650000000.0,Bekasi,Cikunir,84.0,70.0,2.0,2.0
4850000000.0,Bekasi,Cikunir,348.0,430.0,5.0,4.0
700000000.0,Bekasi,Cikunir,82.0,60.0,3.0,2.0
418000000.0,Bekasi,Satriajaya,72.0,36.0,3.0,1.0
320000000.0,Bekasi,Pondok Ungu,60.0,50.0,2.0,1.0
370000000.0,Bekasi,Pondok Ungu,60.0,50.0,2.0,1.0
325000000.0,Bekasi,Pondok Ungu,60.0,45.0,2.0,1.0
750000000.0,Bekasi,Pondok Ungu,119.0,80.0,2.0,1.0
450000000.0,Bekasi,Pondok Ungu,60.0,45.0,2.0,1.0
600000000.0,Bekasi,Pondok Ungu,110.0,70.0,2.0,1.0
600000000.0,Bekasi,Pondok Ungu,110.0,70.0,2.0,2.0
325000000.0,Bekasi,Pondok Ungu,60.0,45.0,2.0,1.0
435000000.0,Bekasi,Pondok Ungu,60.0,45.0,2.0,1.0
750000000.0,Bekasi,Pondok Ungu,119.0,80.0,2.0,1.0
800000000.0,Bekasi,Pondok Ungu,78.0,150.0,4.0,2.0
480000000.0,Bekasi,Pondok Ungu,60.0,45.0,2.0,1.0
250000000.0,Bekasi,Pondok Ungu,60.0,42.0,2.0,1.0
550000000.0,Bekasi,Pondok Ungu,74.0,70.0,2.0,2.0
2900000000.0,Bekasi,Pekayon,241.0,140.0,5.0,3.0
4800000000.0,Bekasi,Pekayon,220.0,300.0,3.0,2.0
975000000.0,Bekasi,Pekayon,93.0,80.0,2.0,2.0
1400000000.0,Bekasi,Harapan Mulya,180.0,180.0,3.0,1.0
550000000.0,Bekasi,Harapan Mulya,72.0,50.0,2.0,1.0
1350000000.0,Bekasi,Harapan Mulya,180.0,150.0,2.0,2.0
850000000.0,Bekasi,Harapan Jaya,90.0,69.0,3.0,1.0
1100000000.0,Bekasi,Harapan Jaya,135.0,117.0,4.0,2.0
950000000.0,Bekasi,Perwira,93.0,80.0,3.0,2.0
950000000.0,Bekasi,Jatikramat,65.0,80.0,3.0,2.0
2300000000.0,Bekasi,Jatimurni,375.0,385.0,4.0,2.0
695000000.0,Bekasi,Jatimurni,79.0,90.0,3.0,2.0
695000000.0,Bekasi,Jatimurni,70.0,90.0,3.0,2.0
980000000.0,Bekasi,Jatimelati,135.0,78.0,2.0,1.0
470000000.0,Bekasi,Karang Satria,70.0,50.0,2.0,1.0
496000000.0,Bekasi,Karang Satria,72.0,36.0,2.0,1.0
600000000.0,Bekasi,Karang Satria,80.0,120.0,2.0,2.0
399000000.0,Bekasi,Karang Satria,72.0,54.0,2.0,1.0
450000000.0,Bekasi,Karang Satria,72.0,50.0,2.0,1.0
2300000000.0,Bekasi,Kranji,200.0,143.0,3.0,2.0
475000000.0,Bekasi,Kranji,112.0,112.0,3.0,2.0
1300000000.0,Bekasi,Margahayu,126.0,140.0,6.0,3.0
265000000.0,Bekasi,Serang Baru,60.0,36.0,2.0,1.0
380000000.0,Bekasi,Serang Baru,100.0,45.0,2.0,1.0
160000000.0,Bekasi,Serang Baru,60.0,50.0,3.0,1.0
525000000.0,Bekasi,Duren Jaya,60.0,80.0,3.0,2.0
770000000.0,Bekasi,Duren Jaya,105.0,75.0,2.0,1.0
750000000.0,Bekasi,Jati Luhur,78.0,54.0,2.0,1.0
690000000.0,Bekasi,Jababeka,90.0,55.0,2.0,2.0
700000000.0,Bekasi,Komsen,78.0,45.0,3.0,2.0
995000000.0,Bekasi,Jatiranggon,78.0,70.0,3.0,2.0
570000000.0,Bekasi,Narogong,72.0,60.0,2.0,1.0
570000000.0,Bekasi,Narogong,84.0,45.0,2.0,1.0
450000000.0,Bekasi,Narogong,72.0,48.0,2.0,1.0
3500000000.0,Bekasi,Bantar Gebang,542.0,300.0,6.0,2.0
1150000000.0,Bekasi,Jatimakmur,90.0,170.0,3.0,2.0
1150000000.0,Bekasi,Jatimakmur,90.0,170.0,3.0,2.0
1100000000.0,Bekasi,Jati Cempaka,182.0,220.0,4.0,2.0
500000000.0,Bekasi,Golden City,114.0,70.0,3.0,2.0
2400000000.0,Bekasi,Pedurenan,225.0,300.0,3.0,2.0
2400000000.0,Bekasi,Pedurenan,225.0,300.0,3.0,2.0
1290000000.0,Bekasi,Medan Satria,94.0,160.0,3.0,2.0
690000000.0,Bogor,Pasirmulya,140.0,100.0,4.0,3.0
995000000.0,Bogor,Cilendek Timur,129.0,100.0,3.0,2.0
4500000000.0,Bogor,Cilendek Timur,264.0,400.0,8.0,3.0
11500000000.0,Bogor,Sentul City,923.0,401.0,4.0,5.0
22500000000.0,Bogor,Sentul City,1064.0,800.0,5.0,4.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
1440000000.0,Bogor,Sentul City,90.0,110.0,3.0,2.0
550000000.0,Bogor,Sentul City,90.0,80.0,2.0,1.0
9500000000.0,Bogor,Sentul City,1400.0,300.0,4.0,3.0
5500000000.0,Bogor,Sentul City,420.0,400.0,5.0,5.0
16500000000.0,Bogor,Sentul City,2916.0,500.0,2.0,6.0
1000000000.0,Bogor,Sentul City,90.0,150.0,3.0,2.0
1440000000.0,Bogor,Sentul City,90.0,110.0,3.0,2.0
3000000000.0,Bogor,Sentul City,162.0,196.0,4.0,2.0
1380000000.0,Bogor,Sentul City,105.0,150.0,3.0,2.0
16500000000.0,Bogor,Sentul City,2916.0,500.0,3.0,2.0
945000000.0,Bogor,Sentul City,70.0,90.0,3.0,1.0
1440000000.0,Bogor,Sentul City,90.0,110.0,3.0,2.0
1380000000.0,Bogor,Sentul City,105.0,150.0,3.0,2.0
2000000000.0,Bogor,Sentul City,144.0,200.0,5.0,6.0
5500000000.0,Bogor,Sentul City,300.0,520.0,4.0,4.0
5750000000.0,Bogor,Sentul City,517.0,305.0,4.0,3.0
5900000000.0,Bogor,Sentul City,312.0,250.0,4.0,3.0
6200000000.0,Bogor,Sentul City,514.0,340.0,3.0,3.0
1800000000.0,Bogor,Sentul City,224.0,90.0,2.0,1.0
650000000.0,Bogor,Sentul City,90.0,100.0,2.0,2.0
1900000000.0,Bogor,Sentul City,216.0,120.0,2.0,3.0
5100000000.0,Bogor,Sentul City,481.0,242.0,4.0,3.0
900000000.0,Bogor,Sentul City,90.0,90.0,2.0,1.0
850000000.0,Bogor,Sentul City,139.0,130.0,3.0,2.0
650000000.0,Bogor,Sentul City,90.0,100.0,2.0,2.0
1300000000.0,Bogor,Sentul City,150.0,62.0,2.0,1.0
2150000000.0,Bogor,Sentul City,216.0,110.0,2.0,4.0
3500000000.0,Bogor,Sentul City,323.0,500.0,4.0,4.0
1300000000.0,Bogor,Sentul City,117.0,160.0,5.0,3.0
1250000000.0,Bogor,Sentul City,144.0,105.0,3.0,2.0
700000000.0,Bogor,Sentul City,137.0,40.0,2.0,1.0
4500000000.0,Bogor,Sentul City,358.0,250.0,3.0,2.0
8500000000.0,Bogor,Sentul City,350.0,620.0,8.0,6.0
1900000000.0,Bogor,Sentul City,126.0,102.0,3.0,2.0
3900000000.0,Bogor,Sentul City,329.0,275.0,3.0,4.0
4500000000.0,Bogor,Sentul City,663.0,300.0,4.0,3.0
11500000000.0,Bogor,Sentul City,518.0,515.0,4.0,5.0
18000000000.0,Bogor,Sentul City,450.0,800.0,6.0,5.0
1350000000.0,Bogor,Sentul City,94.0,96.0,3.0,2.0
2500000000.0,Bogor,Sentul City,180.0,300.0,4.0,4.0
30000000000.0,Bogor,Sentul City,2786.0,1500.0,5.0,5.0
4500000000.0,Bogor,Sentul City,575.0,200.0,3.0,2.0
7000000000.0,Bogor,Sentul City,360.0,400.0,4.0,4.0
1300000000.0,Bogor,Sentul City,150.0,62.0,2.0,1.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
1000000000.0,Bogor,Sentul City,150.0,63.0,2.0,1.0
1250000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
1650000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
1150000000.0,Bogor,Sentul City,90.0,150.0,3.0,2.0
6500000000.0,Bogor,Sentul City,313.0,360.0,4.0,5.0
30000000000.0,Bogor,Sentul City,2786.0,1500.0,5.0,5.0
2300000000.0,Bogor,Sentul City,299.0,125.0,3.0,2.0
2300000000.0,Bogor,Sentul City,299.0,125.0,3.0,2.0
2750000000.0,Bogor,Sentul City,220.0,221.0,4.0,3.0
2400000000.0,Bogor,Sentul City,183.0,145.0,3.0,3.0
1200000000.0,Bogor,Sentul City,120.0,240.0,4.0,4.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
1650000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
1250000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
1150000000.0,Bogor,Sentul City,90.0,150.0,3.0,2.0
1300000000.0,Bogor,Sentul City,150.0,62.0,2.0,1.0
1250000000.0,Bogor,Sentul City,144.0,88.0,3.0,2.0
11000000000.0,Bogor,Sentul City,543.0,495.0,4.0,4.0
5000000000.0,Bogor,Sentul City,396.0,299.0,4.0,3.0
5000000000.0,Bogor,Sentul City,396.0,299.0,4.0,3.0
3500000000.0,Bogor,Sentul City,321.0,500.0,4.0,4.0
6500000000.0,Bogor,Sentul City,313.0,360.0,4.0,5.0
4500000000.0,Bogor,Sentul City,575.0,200.0,3.0,2.0
7000000000.0,Bogor,Sentul City,340.0,400.0,4.0,4.0
1000000000.0,Bogor,Sentul City,150.0,63.0,2.0,1.0
11500000000.0,Bogor,Sentul City,518.0,515.0,4.0,5.0
8500000000.0,Bogor,Sentul City,483.0,500.0,5.0,6.0
2500000000.0,Bogor,Sentul City,180.0,300.0,4.0,4.0
750000000.0,Bogor,Sentul City,105.0,60.0,2.0,2.0
5000000000.0,Bogor,Sentul City,396.0,299.0,4.0,3.0
1250000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
3500000000.0,Bogor,Sentul City,321.0,500.0,4.0,4.0
1650000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
1150000000.0,Bogor,Sentul City,90.0,150.0,3.0,2.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
1650000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
11500000000.0,Bogor,Sentul City,518.0,515.0,4.0,5.0
6500000000.0,Bogor,Sentul City,313.0,360.0,4.0,5.0
7000000000.0,Bogor,Sentul City,340.0,400.0,4.0,4.0
4500000000.0,Bogor,Sentul City,575.0,200.0,3.0,2.0
1150000000.0,Bogor,Sentul City,90.0,150.0,3.0,2.0
1250000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
3500000000.0,Bogor,Sentul City,321.0,500.0,4.0,4.0
1000000000.0,Bogor,Sentul City,150.0,63.0,2.0,1.0
3500000000.0,Bogor,Sentul City,321.0,500.0,4.0,4.0
5000000000.0,Bogor,Sentul City,396.0,299.0,4.0,3.0
6000000000.0,Bogor,Sentul City,526.0,400.0,4.0,4.0
2300000000.0,Bogor,Sentul City,299.0,125.0,3.0,2.0
11000000000.0,Bogor,Sentul City,543.0,495.0,4.0,4.0
6000000000.0,Bogor,Sentul City,526.0,400.0,4.0,4.0
9500000000.0,Bogor,Sentul City,108.0,62.0,2.0,1.0
5000000000.0,Bogor,Sentul City,396.0,299.0,4.0,3.0
1250000000.0,Bogor,Sentul City,144.0,88.0,3.0,3.0
2300000000.0,Bogor,Sentul City,299.0,125.0,3.0,2.0
550000000.0,Bogor,Sentul City,84.0,60.0,2.0,2.0
3900000000.0,Bogor,Sentul City,329.0,299.0,3.0,4.0
5500000000.0,Bogor,Sentul City,498.0,400.0,4.0,4.0
5000000000.0,Bogor,Sentul City,330.0,362.0,3.0,3.0
1500000000.0,Bogor,Sentul City,141.0,141.0,5.0,3.0
7000000000.0,Bogor,Sentul City,375.0,450.0,4.0,3.0
4500000000.0,Bogor,Sentul City,334.0,350.0,4.0,2.0
575000000.0,Bogor,Sentul City,81.0,65.0,3.0,2.0
825000000.0,Bogor,Sentul City,90.0,65.0,2.0,2.0
3700000000.0,Bogor,Sentul City,127.0,200.0,3.0,3.0
900000000.0,Bogor,Sentul City,90.0,90.0,2.0,1.0
2500000000.0,Bogor,Sentul City,180.0,300.0,4.0,4.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
3700000000.0,Bogor,Sentul City,127.0,200.0,3.0,3.0
1500000000.0,Bogor,Sentul City,141.0,141.0,5.0,3.0
7000000000.0,Bogor,Sentul City,375.0,450.0,4.0,3.0
4500000000.0,Bogor,Sentul City,334.0,350.0,4.0,2.0
575000000.0,Bogor,Sentul City,81.0,65.0,3.0,2.0
825000000.0,Bogor,Sentul City,90.0,65.0,2.0,2.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
900000000.0,Bogor,Sentul City,90.0,90.0,2.0,1.0
2500000000.0,Bogor,Sentul City,180.0,300.0,4.0,4.0
1150000000.0,Bogor,Sentul City,90.0,150.0,3.0,2.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
1650000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
1250000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
3500000000.0,Bogor,Sentul City,321.0,500.0,4.0,4.0
3170000000.0,Bogor,Sentul City,404.0,200.0,3.0,3.0
3160000000.0,Bogor,Sentul City,404.0,200.0,3.0,3.0
3150000000.0,Bogor,Sentul City,404.0,200.0,3.0,3.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
3500000000.0,Bogor,Sentul City,323.0,500.0,4.0,4.0
775000000.0,Bogor,Sentul City,105.0,44.0,2.0,1.0
7000000000.0,Bogor,Sentul City,375.0,450.0,4.0,3.0
5000000000.0,Bogor,Sentul City,330.0,362.0,3.0,3.0
5000000000.0,Bogor,Sentul City,498.0,400.0,4.0,4.0
1100000000.0,Bogor,Sentul City,90.0,60.0,1.0,1.0
11000000000.0,Bogor,Sentul City,543.0,495.0,4.0,4.0
6000000000.0,Bogor,Sentul City,526.0,400.0,4.0,4.0
2300000000.0,Bogor,Sentul City,299.0,125.0,3.0,2.0
1250000000.0,Bogor,Sentul City,144.0,88.0,3.0,2.0
4500000000.0,Bogor,Sentul City,334.0,350.0,4.0,2.0
950000000.0,Bogor,Sentul City,108.0,50.0,2.0,1.0
5000000000.0,Bogor,Sentul City,396.0,299.0,4.0,3.0
1000000000.0,Bogor,Sentul City,150.0,63.0,2.0,1.0
3500000000.0,Bogor,Sentul City,323.0,500.0,4.0,4.0
1650000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
945000000.0,Bogor,Sentul City,90.0,70.0,3.0,1.0
1150000000.0,Bogor,Sentul City,90.0,150.0,3.0,2.0
4500000000.0,Bogor,Sentul City,575.0,200.0,3.0,2.0
7500000000.0,Bogor,Sentul City,340.0,400.0,4.0,3.0
7000000000.0,Bogor,Sentul City,313.0,360.0,4.0,5.0
11500000000.0,Bogor,Sentul City,518.0,515.0,4.0,5.0
7000000000.0,Bogor,Sentul City,313.0,360.0,4.0,5.0
11500000000.0,Bogor,Sentul City,518.0,515.0,4.0,5.0
7500000000.0,Bogor,Sentul City,340.0,400.0,4.0,4.0
2900000000.0,Bogor,Sentul City,266.0,400.0,4.0,3.0
11500000000.0,Bogor,Sentul City,518.0,515.0,4.0,5.0
2900000000.0,Bogor,Sentul City,315.0,150.0,3.0,3.0
3500000000.0,Bogor,Sentul City,323.0,500.0,4.0,4.0
11500000000.0,Bogor,Sentul City,518.0,515.0,4.0,5.0
4500000000.0,Bogor,Sentul City,334.0,350.0,4.0,2.0
775000000.0,Bogor,Sentul City,105.0,44.0,2.0,1.0
5000000000.0,Bogor,Sentul City,498.0,300.0,3.0,2.0
4500000000.0,Bogor,Sentul City,345.0,200.0,3.0,3.0
1650000000.0,Bogor,Sentul City,84.0,89.0,3.0,2.0
1250000000.0,Bogor,Sentul City,140.0,88.0,3.0,2.0
1800000000.0,Bogor,Sentul City,224.0,90.0,2.0,1.0
1150000000.0,Bogor,Sentul City,90.0,150.0,3.0,2.0
570000000.0,Bogor,Sentul City,72.0,45.0,2.0,1.0
2300000000.0,Bogor,Sentul City,133.0,185.0,3.0,2.0
600000000.0,Bogor,Sentul City,72.0,54.0,3.0,2.0
3500000000.0,Bogor,Sentul City,242.0,188.0,2.0,2.0
1900000000.0,Bogor,Sentul City,224.0,100.0,2.0,2.0
3250000000.0,Bogor,Sentul City,301.0,250.0,5.0,4.0
3500000000.0,Bogor,Sentul City,323.0,200.0,2.0,3.0
2300000000.0,Bogor,Sentul City,133.0,185.0,3.0,3.0
2500000000.0,Bogor,Sentul City,202.0,370.0,3.0,2.0
5300000000.0,Bogor,Sentul City,300.0,500.0,4.0,2.0
2750000000.0,Bogor,Sentul City,220.0,221.0,4.0,3.0
14500000000.0,Bogor,Sentul City,886.0,500.0,4.0,4.0
15500000000.0,Bogor,Sentul City,1118.0,600.0,5.0,4.0
22000000000.0,Bogor,Sentul City,1050.0,1000.0,5.0,5.0
15500000000.0,Bogor,Sentul City,1156.0,500.0,3.0,3.0
5500000000.0,Bogor,Sentul City,312.0,300.0,4.0,4.0
2100000000.0,Bogor,Sentul City,120.0,105.0,3.0,3.0
1600000000.0,Bogor,Sentul City,180.0,120.0,2.0,1.0
1700000000.0,Bogor,Sentul City,108.0,160.0,3.0,3.0
800000000.0,Bogor,Sentul City,120.0,120.0,3.0,3.0
5500000000.0,Bogor,Sentul City,313.0,250.0,4.0,4.0
2750000000.0,Bogor,Sentul City,220.0,221.0,4.0,3.0
5500000000.0,Bogor,Sentul City,313.0,250.0,4.0,4.0
2750000000.0,Bogor,Sentul City,220.0,221.0,4.0,3.0
3800000000.0,Bogor,Sentul City,287.0,250.0,3.0,3.0
1800000000.0,Bogor,Sentul City,12.0,130.0,3.0,2.0
19500000000.0,Bogor,Sentul City,1610.0,500.0,5.0,5.0
