harga,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi
4300000000.0,250.0,200.0,3.0,2.0
8750000000.0,220.0,285.0,4.0,4.0
9500000000.0,435.0,438.0,5.0,4.0
5950000000.0,385.0,450.0,4.0,3.0
6000000000.0,136.0,240.0,4.0,4.0
9600000000.0,220.0,398.0,5.0,7.0
4400000000.0,144.0,177.0,4.0,4.0
6500000000.0,265.0,400.0,4.0,3.0
765000000.0,60.0,80.0,3.0,2.0
35000000000.0,570.0,545.0,6.0,6.0
2850000000.0,232.0,150.0,4.0,3.0
9500000000.0,540.0,345.0,4.0,4.0
655000000.0,68.0,60.0,3.0,2.0
2110000000.0,80.0,78.0,4.0,2.0
1750000000.0,90.0,68.0,3.0,2.0
5700000000.0,365.0,400.0,5.0,4.0
2000000000.0,112.0,150.0,4.0,3.0
1750000000.0,60.0,68.0,2.0,2.0
2000000000.0,180.0,100.0,3.0,2.0
1750000000.0,77.0,85.0,3.0,2.0
9960000000.0,220.0,398.0,5.0,7.0
1660000000.0,35.0,103.0,6.0,6.0
935000000.0,30.0,41.0,1.0,2.0
1800000000.0,90.0,72.0,3.0,2.0
655000000.0,61.0,60.0,3.0,2.0
1800000000.0,144.0,180.0,3.0,2.0
1320000000.0,91.0,170.0,6.0,2.0
1680000000.0,123.0,105.0,2.0,2.0
1860000000.0,144.0,100.0,3.0,3.0
1320000000.0,91.0,170.0,6.0,2.0
1860000000.0,144.0,100.0,3.0,3.0
1530000000.0,90.0,95.0,2.0,2.0
960000000.0,103.0,90.0,3.0,1.0
1800000000.0,144.0,180.0,3.0,2.0
1530000000.0,90.0,95.0,2.0,2.0
1860000000.0,144.0,100.0,3.0,3.0
1320000000.0,91.0,170.0,6.0,2.0
1800000000.0,144.0,180.0,3.0,2.0
1860000000.0,144.0,100.0,3.0,3.0
2600000000.0,117.0,177.0,4.0,3.0
960000000.0,103.0,90.0,3.0,1.0
960000000.0,103.0,90.0,3.0,1.0
1530000000.0,90.0,95.0,2.0,2.0
960000000.0,103.0,90.0,3.0,1.0
895000000.0,50.0,65.0,3.0,2.0
1680000000.0,76.0,67.0,3.0,2.0
2600000000.0,117.0,177.0,4.0,3.0
1680000000.0,76.0,67.0,3.0,2.0
1680000000.0,76.0,67.0,3.0,2.0
1680000000.0,76.0,67.0,3.0,2.0
1590000000.0,63.0,80.0,3.0,2.0
1800000000.0,144.0,180.0,3.0,2.0
1500000000.0,70.0,71.0,3.0,2.0
1200000000.0,120.0,160.0,4.0,2.0
1280000000.0,200.0,123.0,2.0,2.0
900000000.0,81.0,81.0,3.0,1.0
1080000000.0,60.0,65.0,2.0,2.0
685000000.0,64.0,60.0,3.0,2.0
960000000.0,119.0,62.0,2.0,1.0
745000000.0,102.0,46.0,2.0,1.0
960000000.0,119.0,62.0,2.0,1.0
1060000000.0,119.0,74.0,3.0,2.0
960000000.0,119.0,62.0,2.0,1.0
1060000000.0,119.0,74.0,3.0,2.0
960000000.0,119.0,62.0,2.0,1.0
1060000000.0,119.0,74.0,3.0,2.0
1060000000.0,119.0,74.0,3.0,2.0
1600000000.0,128.0,192.0,3.0,2.0
1050000000.0,140.0,80.0,3.0,2.0
2750000000.0,180.0,214.0,4.0,4.0
2800000000.0,160.0,190.0,4.0,3.0
1800000000.0,180.0,142.0,3.0,3.0
1800000000.0,180.0,142.0,3.0,3.0
1020000000.0,84.0,54.0,2.0,2.0
1020000000.0,84.0,54.0,2.0,2.0
1020000000.0,84.0,54.0,2.0,2.0
750000000.0,72.0,57.0,3.0,1.0
1020000000.0,84.0,54.0,2.0,2.0
1020000000.0,84.0,54.0,2.0,2.0
1020000000.0,84.0,54.0,2.0,2.0
1020000000.0,84.0,54.0,2.0,2.0
969000000.0,60.0,51.0,3.0,2.0
755000000.0,78.0,60.0,3.0,2.0
800000000.0,60.0,70.0,3.0,2.0
3300000000.0,225.0,120.0,3.0,3.0
1060000000.0,106.0,151.0,4.0,3.0
3600000000.0,253.0,138.0,2.0,2.0
500000000.0,72.0,50.0,2.0,1.0
500000000.0,60.0,36.0,2.0,1.0
650000000.0,72.0,36.0,2.0,1.0
3600000000.0,253.0,138.0,2.0,2.0
500000000.0,60.0,36.0,2.0,1.0
1060000000.0,106.0,151.0,4.0,3.0
500000000.0,60.0,36.0,2.0,1.0
1060000000.0,106.0,151.0,4.0,3.0
650000000.0,72.0,36.0,2.0,1.0
1440000000.0,164.0,100.0,4.0,1.0
954000000.0,72.0,83.0,4.0,2.0
889000000.0,72.0,41.0,2.0,1.0
1500000000.0,72.0,120.0,3.0,2.0
1300000000.0,108.0,200.0,5.0,3.0
800000000.0,72.0,67.0,3.0,2.0
625000000.0,72.0,45.0,2.0,1.0
832000000.0,72.0,78.0,4.0,2.0
648000000.0,72.0,39.0,2.0,1.0
720000000.0,72.0,39.0,2.0,1.0
843000000.0,72.0,54.0,2.0,2.0
600000000.0,89.0,40.0,2.0,1.0
1400000000.0,120.0,70.0,3.0,2.0
3120000000.0,128.0,144.0,3.0,3.0
7400000000.0,220.0,285.0,4.0,4.0
16000000000.0,336.0,418.0,6.0,5.0
2400000000.0,161.0,200.0,3.0,2.0
2400000000.0,161.0,200.0,3.0,2.0
3120000000.0,128.0,144.0,3.0,3.0
2400000000.0,161.0,200.0,3.0,2.0
2400000000.0,161.0,200.0,3.0,2.0
828000000.0,60.0,62.0,3.0,2.0
3300000000.0,225.0,120.0,3.0,3.0
826000000.0,84.0,47.0,3.0,2.0
679000000.0,72.0,36.0,2.0,1.0
1440000000.0,96.0,110.0,4.0,2.0
1020000000.0,90.0,65.0,2.0,1.0
660000000.0,60.0,72.0,3.0,2.0
660000000.0,60.0,72.0,3.0,2.0
1440000000.0,120.0,102.0,2.0,2.0
1020000000.0,90.0,65.0,2.0,1.0
1020000000.0,90.0,65.0,2.0,1.0
3600000000.0,144.0,176.0,4.0,3.0
1440000000.0,96.0,110.0,4.0,2.0
660000000.0,60.0,72.0,3.0,2.0
660000000.0,60.0,72.0,3.0,2.0
1440000000.0,96.0,110.0,4.0,2.0
595000000.0,63.0,126.0,3.0,2.0
770000000.0,70.0,45.0,2.0,2.0
825000000.0,40.0,44.0,2.0,2.0
1990000000.0,120.0,90.0,3.0,2.0
950000000.0,96.0,80.0,2.0,1.0
750000000.0,90.0,60.0,2.0,1.0
755000000.0,78.0,60.0,3.0,2.0
785000000.0,85.0,60.0,3.0,2.0
32000000000.0,1340.0,1500.0,6.0,6.0
945000000.0,72.0,83.0,4.0,2.0
900000000.0,72.0,83.0,4.0,2.0
4200000000.0,210.0,300.0,6.0,3.0
1440000000.0,120.0,102.0,2.0,2.0
2220000000.0,120.0,130.0,3.0,3.0
945000000.0,72.0,83.0,4.0,2.0
650000000.0,72.0,36.0,2.0,1.0
650000000.0,72.0,96.0,3.0,2.0
954000000.0,72.0,78.0,3.0,2.0
975000000.0,72.0,78.0,4.0,2.0
850000000.0,135.0,108.0,4.0,2.0
800000000.0,60.0,65.0,3.0,2.0
4200000000.0,210.0,300.0,6.0,3.0
1440000000.0,120.0,102.0,2.0,2.0
1530000000.0,90.0,95.0,2.0,2.0
755000000.0,78.0,60.0,3.0,2.0
785000000.0,85.0,60.0,3.0,2.0
2220000000.0,120.0,130.0,3.0,3.0
2220000000.0,120.0,130.0,3.0,3.0
450000000.0,60.0,46.0,2.0,2.0
630000000.0,72.0,40.0,2.0,2.0
500000000.0,72.0,50.0,2.0,1.0
630000000.0,72.0,40.0,2.0,2.0
520000000.0,90.0,65.0,3.0,1.0
1440000000.0,164.0,100.0,4.0,1.0
1100000000.0,60.0,63.0,2.0,2.0
500000000.0,72.0,50.0,2.0,1.0
2200000000.0,105.0,126.0,3.0,3.0
1700000000.0,105.0,126.0,3.0,3.0
3600000000.0,300.0,230.0,3.0,2.0
630000000.0,72.0,40.0,2.0,2.0
1440000000.0,164.0,100.0,4.0,1.0
1440000000.0,164.0,100.0,4.0,2.0
2050000000.0,180.0,139.0,3.0,3.0
4250000000.0,420.0,316.0,4.0,4.0
630000000.0,72.0,40.0,2.0,2.0
960000000.0,119.0,62.0,2.0,1.0
2900000000.0,160.0,190.0,4.0,3.0
1850000000.0,160.0,180.0,2.0,2.0
968000000.0,40.0,74.0,4.0,2.0
2250000000.0,160.0,134.0,3.0,3.0
525000000.0,72.0,72.0,3.0,2.0
1900000000.0,180.0,200.0,3.0,3.0
1300000000.0,54.0,124.0,3.0,2.0
1400000000.0,96.0,112.0,3.0,2.0
980000000.0,136.0,84.0,2.0,1.0
1000000000.0,136.0,84.0,3.0,2.0
1050000000.0,77.0,97.0,4.0,3.0
1350000000.0,160.0,81.0,2.0,1.0
12500000000.0,474.0,500.0,6.0,4.0
10500000000.0,450.0,700.0,4.0,4.0
10500000000.0,450.0,700.0,4.0,4.0
10000000000.0,450.0,650.0,4.0,4.0
7400000000.0,220.0,285.0,4.0,4.0
12500000000.0,474.0,500.0,6.0,4.0
18000000000.0,630.0,500.0,5.0,5.0
14500000000.0,276.0,441.0,4.0,5.0
17500000000.0,748.0,500.0,4.0,4.0
14500000000.0,276.0,441.0,4.0,4.0
4300000000.0,220.0,185.0,3.0,3.0
1040000000.0,72.0,95.0,3.0,2.0
1590000000.0,90.0,126.0,4.0,3.0
1590000000.0,90.0,126.0,4.0,3.0
1230000000.0,71.0,62.0,2.0,2.0
588000000.0,72.0,36.0,2.0,1.0
588000000.0,72.0,36.0,2.0,1.0
4200000000.0,210.0,300.0,6.0,3.0
3600000000.0,253.0,138.0,2.0,2.0
1440000000.0,120.0,102.0,2.0,2.0
1060000000.0,106.0,151.0,4.0,3.0
1020000000.0,90.0,65.0,2.0,1.0
660000000.0,60.0,72.0,3.0,2.0
936000000.0,72.0,83.0,4.0,2.0
751000000.0,83.0,68.0,2.0,2.0
3000000000.0,273.0,225.0,2.0,2.0
1500000000.0,120.0,180.0,4.0,2.0
18000000000.0,409.0,367.0,4.0,4.0
800000000.0,81.0,57.0,2.0,1.0
920000000.0,60.0,54.0,3.0,1.0
548000000.0,50.0,36.0,2.0,1.0
920000000.0,60.0,54.0,3.0,1.0
1250000000.0,60.0,75.0,2.0,2.0
920000000.0,60.0,54.0,3.0,1.0
1200000000.0,84.0,120.0,3.0,2.0
1220000000.0,72.0,108.0,4.0,2.0
975000000.0,72.0,50.0,2.0,1.0
3590000000.0,144.0,18.0,3.0,3.0
4000000000.0,120.0,180.0,3.0,2.0
1370000000.0,48.0,80.0,2.0,2.0
1300000000.0,63.0,86.0,3.0,2.0
1700000000.0,63.0,100.0,2.0,2.0
1490000000.0,132.0,158.0,3.0,2.0
755000000.0,78.0,60.0,3.0,2.0
785000000.0,85.0,60.0,3.0,2.0
1400000000.0,66.0,86.0,2.0,2.0
3500000000.0,200.0,300.0,5.0,3.0
2300000000.0,120.0,120.0,4.0,4.0
1900000000.0,160.0,160.0,4.0,3.0
2600000000.0,200.0,200.0,3.0,2.0
3000000000.0,112.0,194.0,4.0,3.0
4200000000.0,210.0,300.0,6.0,3.0
1170000000.0,75.0,92.0,3.0,3.0
1760000000.0,105.0,126.0,3.0,3.0
975000000.0,72.0,72.0,4.0,2.0
1890000000.0,190.0,120.0,2.0,2.0
845000000.0,72.0,54.0,3.0,2.0
1600000000.0,140.0,180.0,6.0,3.0
1800000000.0,380.0,600.0,10.0,10.0
1120000000.0,60.0,74.0,3.0,2.0
2100000000.0,257.0,250.0,3.0,3.0
1100000000.0,45.0,120.0,2.0,2.0
900000000.0,70.0,86.0,2.0,3.0
2520000000.0,132.0,125.0,4.0,3.0
1300000000.0,126.0,100.0,3.0,2.0
485000000.0,70.0,40.0,2.0,1.0
4000000000.0,300.0,240.0,3.0,4.0
660000000.0,64.0,60.0,3.0,2.0
1400000000.0,80.0,84.0,3.0,3.0
1400000000.0,60.0,87.0,3.0,3.0
655000000.0,64.0,60.0,3.0,2.0
1600000000.0,120.0,70.0,3.0,2.0
3100000000.0,210.0,300.0,4.0,3.0
1220000000.0,60.0,60.0,3.0,2.0
1670000000.0,112.0,90.0,3.0,1.0
1350000000.0,90.0,50.0,2.0,2.0
1200000000.0,76.0,56.0,2.0,2.0
4900000000.0,154.0,500.0,5.0,5.0
1250000000.0,120.0,100.0,3.0,1.0
1490000000.0,160.0,140.0,4.0,2.0
4890000000.0,180.0,257.0,3.0,3.0
4890000000.0,180.0,217.0,3.0,3.0
4500000000.0,180.0,164.0,4.0,3.0
3500000000.0,170.0,181.0,4.0,3.0
1750000000.0,77.0,70.0,3.0,2.0
2200000000.0,60.0,120.0,3.0,4.0
2760000000.0,72.0,165.0,4.0,3.0
1750000000.0,77.0,70.0,3.0,2.0
3400000000.0,135.0,163.0,4.0,3.0
12500000000.0,632.0,317.0,5.0,4.0
12500000000.0,300.0,600.0,3.0,3.0
3800000000.0,292.0,165.0,4.0,3.0
3990000000.0,360.0,200.0,5.0,3.0
8750000000.0,785.0,470.0,7.0,5.0
3850000000.0,120.0,144.0,2.0,2.0
3200000000.0,120.0,144.0,3.0,3.0
2550000000.0,119.0,92.0,3.0,2.0
3000000000.0,120.0,192.0,3.0,2.0
3400000000.0,135.0,171.0,3.0,3.0
1200000000.0,80.0,80.0,3.0,2.0
1590000000.0,63.0,80.0,3.0,2.0
3500000000.0,163.0,220.0,4.0,4.0
2000000000.0,161.0,150.0,4.0,3.0
1100000000.0,110.0,160.0,4.0,3.0
2950000000.0,128.0,240.0,3.0,3.0
2950000000.0,128.0,240.0,3.0,3.0
5950000000.0,264.0,290.0,4.0,3.0
3500000000.0,163.0,170.0,10.0,10.0
3500000000.0,180.0,240.0,4.0,3.0
4300000000.0,144.0,144.0,3.0,3.0
2750000000.0,128.0,190.0,4.0,3.0
5950000000.0,264.0,290.0,4.0,3.0
5700000000.0,365.0,400.0,5.0,4.0
5700000000.0,365.0,400.0,5.0,4.0
5700000000.0,365.0,400.0,5.0,4.0
1600000000.0,108.0,108.0,2.0,2.0
4200000000.0,210.0,300.0,6.0,3.0
1500000000.0,127.0,90.0,3.0,3.0
1400000000.0,50.0,90.0,2.0,2.0
1700000000.0,135.0,200.0,3.0,4.0
4700000000.0,400.0,200.0,4.0,3.0
6000000000.0,357.0,450.0,4.0,4.0
655000000.0,64.0,60.0,3.0,2.0
1700000000.0,120.0,100.0,3.0,3.0
2000000000.0,98.0,130.0,3.0,2.0
2700000000.0,136.0,180.0,4.0,3.0
2050000000.0,98.0,125.0,3.0,3.0
2050000000.0,98.0,125.0,3.0,3.0
1130000000.0,120.0,70.0,2.0,1.0
1950000000.0,224.0,125.0,3.0,2.0
1990000000.0,98.0,130.0,3.0,2.0
1990000000.0,98.0,130.0,3.0,2.0
1000000000.0,155.0,130.0,3.0,3.0
1600000000.0,72.0,65.0,2.0,2.0
2200000000.0,180.0,120.0,3.0,2.0
920000000.0,60.0,54.0,3.0,1.0
950000000.0,55.0,110.0,3.0,2.0
950000000.0,55.0,110.0,3.0,2.0
1850000000.0,110.0,200.0,4.0,2.0
1590000000.0,63.0,100.0,3.0,2.0
1800000000.0,130.0,180.0,3.0,2.0
3500000000.0,163.0,220.0,4.0,4.0
920000000.0,60.0,54.0,3.0,1.0
900000000.0,81.0,45.0,2.0,1.0
2600000000.0,117.0,177.0,4.0,3.0
3700000000.0,120.0,135.0,3.0,3.0
1700000000.0,146.0,300.0,4.0,2.0
3280000000.0,87.0,87.0,3.0,3.0
1610000000.0,101.0,101.0,7.0,3.0
895000000.0,135.0,90.0,2.0,1.0
4300000000.0,144.0,200.0,3.0,3.0
4300000000.0,205.0,280.0,4.0,3.0
2400000000.0,128.0,140.0,3.0,3.0
3400000000.0,203.0,300.0,5.0,4.0
2950000000.0,160.0,250.0,3.0,3.0
3900000000.0,300.0,280.0,4.0,1.0
2500000000.0,90.0,109.0,3.0,2.0
3200000000.0,105.0,145.0,3.0,3.0
2900000000.0,109.0,145.0,3.0,2.0
2800000000.0,105.0,137.0,4.0,3.0
2250000000.0,118.0,200.0,4.0,4.0
1400000000.0,60.0,72.0,3.0,2.0
2500000000.0,121.0,264.0,3.0,2.0
3200000000.0,98.0,114.0,3.0,3.0
4500000000.0,316.0,250.0,2.0,2.0
600000000.0,72.0,63.0,2.0,2.0
2000000000.0,200.0,175.0,3.0,3.0
818000000.0,70.0,72.0,3.0,2.0
1940000000.0,120.0,147.0,3.0,3.0
1680000000.0,105.0,126.0,3.0,3.0
1950000000.0,103.0,206.0,7.0,2.0
1780000000.0,98.0,97.0,3.0,3.0
1270000000.0,105.0,51.0,3.0,2.0
1100000000.0,84.0,51.0,3.0,1.0
11900000000.0,553.0,450.0,4.0,4.0
2700000000.0,126.0,120.0,3.0,2.0
15000000000.0,585.0,425.0,4.0,5.0
12500000000.0,300.0,650.0,5.0,4.0
6900000000.0,225.0,350.0,4.0,4.0
636000000.0,66.0,60.0,3.0,2.0
1300000000.0,80.0,83.0,3.0,3.0
1000000000.0,61.0,80.0,3.0,3.0
1250000000.0,80.0,95.0,3.0,2.0
337000000.0,60.0,33.0,2.0,1.0
550000000.0,60.0,57.0,3.0,2.0
550000000.0,140.0,45.0,2.0,1.0
3500000000.0,144.0,212.0,3.0,2.0
3500000000.0,128.0,160.0,4.0,3.0
3550000000.0,128.0,160.0,4.0,3.0
3900000000.0,200.0,350.0,4.0,3.0
1750000000.0,144.0,63.0,2.0,1.0
3500000000.0,160.0,400.0,4.0,3.0
1400000000.0,120.0,90.0,2.0,1.0
1600000000.0,70.0,71.0,3.0,2.0
1500000000.0,96.0,90.0,3.0,3.0
2350000000.0,237.0,125.0,3.0,2.0
5200000000.0,400.0,264.0,4.0,3.0
4500000000.0,475.0,300.0,6.0,5.0
2900000000.0,200.0,205.0,4.0,3.0
6000000000.0,240.0,400.0,8.0,3.0
2100000000.0,108.0,130.0,3.0,3.0
580000000.0,72.0,120.0,2.0,2.0
2300000000.0,155.0,300.0,4.0,4.0
550000000.0,60.0,57.0,3.0,2.0
12500000000.0,700.0,800.0,6.0,4.0
5000000000.0,286.0,347.0,5.0,3.0
5200000000.0,240.0,350.0,4.0,4.0
3750000000.0,299.0,300.0,4.0,2.0
3500000000.0,300.0,200.0,3.0,2.0
7800000000.0,383.0,595.0,4.0,4.0
6100000000.0,240.0,240.0,4.0,4.0
634000000.0,64.0,60.0,3.0,2.0
660000000.0,64.0,60.0,3.0,2.0
655000000.0,68.0,60.0,3.0,2.0
2270000000.0,108.0,180.0,1.0,3.0
2350000000.0,144.0,205.0,4.0,4.0
875000000.0,75.0,86.0,2.0,2.0
5560000000.0,297.0,145.0,3.0,2.0
9500000000.0,1000.0,500.0,6.0,7.0
3100000000.0,175.0,220.0,4.0,3.0
2300000000.0,625.0,250.0,4.0,1.0
125000000.0,60.0,36.0,2.0,1.0
1300000000.0,56.0,140.0,3.0,3.0
15000000000.0,450.0,450.0,6.0,5.0
2400000000.0,300.0,164.0,4.0,3.0
1600000000.0,60.0,120.0,3.0,3.0
3650000000.0,198.0,157.0,3.0,3.0
3000000000.0,108.0,134.0,4.0,3.0
3000000000.0,108.0,134.0,4.0,3.0
2550000000.0,162.0,141.0,3.0,2.0
27000000000.0,801.0,1046.0,5.0,4.0
4000000000.0,150.0,200.0,4.0,3.0
6250000000.0,240.0,300.0,4.0,4.0
1100000000.0,77.0,140.0,2.0,2.0
1300000000.0,115.0,130.0,5.0,3.0
4000000000.0,220.0,250.0,4.0,3.0
3300000000.0,225.0,120.0,3.0,3.0
3300000000.0,252.0,153.0,3.0,3.0
1550000000.0,60.0,68.0,2.0,2.0
85000000.0,60.0,40.0,2.0,1.0
1790000000.0,50.0,62.0,2.0,3.0
8000000000.0,776.0,310.0,4.0,4.0
755000000.0,78.0,60.0,3.0,2.0
785000000.0,85.0,60.0,3.0,2.0
785000000.0,85.0,60.0,3.0,2.0
685000000.0,64.0,60.0,3.0,2.0
1200000000.0,60.0,78.0,3.0,2.0
685000000.0,64.0,60.0,3.0,2.0
588000000.0,72.0,36.0,2.0,1.0
785000000.0,85.0,60.0,3.0,2.0
755000000.0,78.0,60.0,3.0,2.0
800000000.0,60.0,65.0,3.0,2.0
655000000.0,64.0,60.0,3.0,2.0
